CompanyNumber_norm,period_t,period_t_plus_1,split_company,split_time
09825393,2024-10-31,2025-10-31,train,time_train
09825524,2024-03-30,2025-03-30,train,time_train
09825527,2024-10-31,2025-10-31,train,time_test
09825888,2024-10-31,2025-10-31,train,time_train
09825976,2023-10-31,2024-10-31,train,time_train
09825977,2023-10-31,2024-10-31,train,time_train
09826287,2023-12-31,2024-12-31,train,time_train
09826305,2023-10-31,2024-10-31,test,time_train
09827258,2024-03-31,2025-03-31,test,time_train
09827267,2023-12-31,2024-12-31,test,time_train
09827267,2024-12-31,2025-12-31,test,time_train
09827439,2024-06-30,2025-06-30,train,time_train
09828221,2024-03-31,2025-03-31,train,time_train
09828228,2024-04-05,2025-04-05,train,time_train
09828498,2024-10-31,2025-10-31,train,time_train
09828524,2023-12-31,2024-12-31,train,time_train
09829576,2024-10-31,2025-10-31,train,time_train
09829806,2023-10-31,2024-10-31,train,time_train
09830068,2023-10-31,2024-10-31,train,time_train
09830280,2024-10-31,2025-10-31,test,time_train
09830324,2023-10-31,2024-10-31,train,time_train
09830324,2024-10-31,2025-10-31,train,time_train
09831075,2024-10-31,2025-10-31,train,time_train
09831124,2023-10-31,2024-10-31,test,time_train
09831214,2024-03-31,2025-03-31,test,time_train
09831593,2024-10-31,2025-10-31,test,time_train
09831698,2025-04-01,2026-04-01,train,time_test
09831829,2024-10-31,2025-10-31,test,time_train
09831853,2024-10-31,2025-10-31,train,time_train
09832043,2024-10-31,2025-10-31,train,time_train
09832093,2023-10-31,2024-10-31,train,time_train
09832093,2024-10-31,2025-10-31,train,time_train
09832339,2023-10-31,2024-10-31,train,time_train
09832656,2023-10-31,2024-10-31,test,time_train
09832656,2024-10-31,2025-10-31,test,time_train
09832882,2024-09-30,2025-09-30,test,time_test
09833065,2023-10-31,2024-10-31,train,time_train
09833394,2024-09-30,2025-09-30,train,time_test
09833453,2023-10-31,2024-10-31,train,time_train
09833531,2023-10-31,2024-10-31,test,time_train
09833531,2024-10-31,2025-10-31,test,time_train
09833748,2024-09-30,2025-09-30,train,time_train
09834209,2024-05-31,2025-05-31,train,time_train
09834268,2023-10-31,2024-10-31,train,time_train
09834268,2024-10-31,2025-10-31,train,time_train
09834626,2024-03-31,2025-03-31,train,time_train
09834771,2024-05-31,2025-05-31,train,time_train
09834994,2023-10-31,2024-10-31,train,time_train
09835385,2023-10-31,2024-10-31,train,time_train
09835433,2024-04-05,2025-04-05,train,time_train
09836039,2023-10-31,2024-10-31,train,time_train
09836276,2023-10-31,2024-10-31,train,time_train
09836276,2024-10-31,2025-10-31,train,time_train
09836447,2023-10-31,2024-10-31,train,time_train
09836564,2023-10-31,2024-10-31,train,time_train
09836783,2023-10-31,2024-10-31,train,time_train
09837096,2024-10-31,2025-10-31,train,time_train
09837149,2023-10-31,2024-10-31,train,time_train
09837149,2024-10-31,2025-10-31,train,time_train
09837513,2023-12-31,2024-12-31,test,time_train
09837816,2024-03-31,2025-03-31,train,time_train
09838166,2023-10-31,2024-10-31,train,time_train
09838257,2024-10-31,2025-10-31,train,time_train
09838334,2024-10-31,2025-10-31,test,time_test
09838440,2024-10-31,2025-10-31,train,time_train
09838914,2024-03-31,2025-03-31,test,time_train
09838958,2024-09-30,2025-09-30,train,time_test
09839018,2023-12-31,2024-12-31,train,time_train
09839105,2023-12-31,2024-12-31,train,time_train
09839233,2023-10-31,2024-10-31,train,time_train
09839385,2024-10-31,2025-10-31,train,time_train
09839424,2023-10-31,2024-10-31,train,time_train
09839503,2024-03-31,2025-03-31,train,time_train
09839510,2023-12-31,2024-12-31,test,time_train
09840543,2024-03-31,2025-03-31,train,time_train
09840840,2023-10-31,2024-10-31,train,time_train
09840983,2024-10-31,2025-10-31,train,time_train
09840992,2023-10-31,2024-10-31,train,time_train
09841132,2024-10-31,2025-10-31,train,time_train
09841183,2024-03-31,2025-03-31,train,time_train
09841249,2023-10-31,2024-10-31,train,time_train
09841488,2024-03-31,2025-03-31,train,time_train
09841570,2023-10-31,2024-10-31,train,time_train
09841614,2024-03-31,2025-03-31,train,time_train
09841731,2024-10-31,2025-10-31,train,time_test
09841736,2023-10-31,2024-10-31,train,time_train
09841736,2024-10-31,2025-10-31,train,time_train
09841889,2024-03-31,2025-03-31,train,time_train
09842463,2023-10-31,2024-10-31,test,time_train
09842463,2024-10-31,2025-10-31,test,time_train
09842502,2024-03-31,2025-03-31,train,time_train
09842569,2023-10-31,2024-10-31,train,time_train
09842669,2023-10-31,2024-10-31,train,time_train
09842823,2023-12-31,2024-12-31,train,time_train
09842875,2024-03-31,2025-03-31,train,time_train
09843070,2024-10-31,2025-10-31,test,time_train
09843377,2023-10-31,2024-10-31,train,time_train
09843416,2023-10-31,2024-10-31,train,time_train
09843590,2024-10-31,2025-10-31,test,time_test
09843686,2023-10-31,2024-10-31,test,time_train
09843785,2024-03-31,2025-03-31,train,time_train
09843789,2024-03-31,2025-03-31,train,time_train
09843835,2024-10-31,2025-10-31,test,time_train
09844122,2024-08-31,2025-08-31,train,time_train
09844350,2023-10-31,2024-10-31,train,time_train
09844350,2024-10-31,2025-10-31,train,time_train
09844812,2024-03-31,2025-03-31,train,time_train
09844896,2023-10-31,2024-10-31,train,time_train
09845158,2024-10-31,2025-10-31,train,time_train
09845342,2024-09-30,2025-09-30,train,time_test
09845483,2023-12-31,2024-12-31,train,time_train
09845507,2024-03-31,2025-03-31,train,time_train
09845607,2024-03-31,2025-03-31,train,time_train
09845706,2024-04-30,2025-04-30,test,time_train
09845935,2023-10-31,2024-10-31,train,time_train
09846005,2023-10-31,2024-10-31,train,time_train
09846005,2024-10-31,2025-10-31,train,time_train
09846284,2025-01-01,2026-01-01,test,time_test
09846353,2024-10-31,2025-10-31,train,time_train
09846357,2023-10-31,2024-10-31,train,time_train
09846396,2024-03-31,2025-03-31,train,time_train
09846644,2023-10-31,2024-10-31,train,time_train
09846848,2024-04-05,2025-04-05,train,time_train
09846876,2024-09-30,2025-09-30,test,time_test
09846917,2023-10-31,2024-10-31,train,time_train
09847030,2024-11-30,2025-11-30,train,time_train
09847040,2024-03-31,2025-03-31,train,time_train
09847392,2023-10-31,2024-10-31,test,time_train
09847697,2023-10-31,2024-10-31,train,time_train
09847724,2024-03-31,2025-03-31,test,time_train
09847724,2025-03-31,2026-03-31,test,time_train
09847838,2024-10-31,2025-10-31,train,time_train
09847893,2023-10-31,2024-10-31,train,time_train
09847999,2024-10-31,2025-10-31,train,time_test
09848119,2023-10-31,2024-10-31,test,time_train
09848508,2024-12-31,2025-12-31,test,time_test
09848804,2023-10-31,2024-10-31,train,time_train
09848847,2024-03-31,2025-03-31,test,time_test
09849052,2024-03-31,2025-03-31,train,time_train
09849093,2023-10-31,2024-10-31,train,time_train
09849367,2023-10-31,2024-10-31,train,time_train
09849528,2023-10-31,2024-10-31,train,time_train
09849566,2023-10-31,2024-10-31,train,time_train
09850281,2023-10-31,2024-10-31,train,time_train
09850527,2024-10-31,2025-10-31,train,time_train
09850699,2024-10-31,2025-10-31,train,time_train
09851463,2024-02-29,2025-02-28,train,time_train
09851633,2024-09-30,2025-09-30,train,time_train
09851651,2023-11-30,2024-11-30,train,time_train
09852188,2023-11-30,2024-11-30,train,time_train
09852593,2023-11-30,2024-11-30,train,time_train
09852593,2024-11-30,2025-11-30,train,time_train
09852954,2024-11-30,2025-11-30,test,time_test
09853275,2024-12-31,2025-12-31,test,time_test
09853432,2023-11-30,2024-11-30,train,time_train
09853695,2023-11-30,2024-11-30,test,time_train
09853695,2024-11-30,2025-11-30,test,time_train
09853744,2024-03-31,2025-03-31,train,time_train
09853789,2023-11-30,2024-11-30,train,time_train
09853917,2023-11-30,2024-11-30,train,time_train
09854031,2024-03-31,2025-03-31,train,time_train
09854282,2023-11-30,2024-11-30,test,time_train
09854308,2023-11-30,2024-11-30,train,time_train
09854308,2024-11-30,2025-11-30,train,time_train
09854378,2023-11-30,2024-11-30,train,time_train
09854412,2023-09-30,2024-09-30,train,time_train
09854412,2024-09-30,2025-09-30,train,time_train
09854511,2023-11-30,2024-11-30,train,time_train
09854668,2024-12-31,2025-12-31,train,time_train
09854897,2023-11-30,2024-11-30,train,time_train
09855027,2023-11-30,2024-11-30,train,time_train
09855027,2024-11-30,2025-11-30,train,time_train
09855078,2024-01-31,2025-01-31,test,time_train
09855091,2024-11-30,2025-11-30,train,time_train
09855119,2023-11-30,2024-11-30,test,time_train
09855119,2024-11-30,2025-11-30,test,time_train
09855189,2024-03-31,2025-03-31,train,time_train
09855291,2024-03-31,2025-03-31,train,time_train
09855417,2024-03-31,2025-03-31,train,time_train
09855721,2024-03-31,2025-03-31,test,time_train
09855853,2023-11-30,2024-11-30,train,time_train
09855907,2023-11-30,2024-11-30,train,time_train
09855965,2024-03-31,2025-03-31,train,time_train
09856086,2023-11-30,2024-11-30,train,time_train
09856287,2023-11-30,2024-11-30,train,time_train
09856553,2023-11-30,2024-11-30,train,time_train
09856728,2024-12-31,2025-12-31,train,time_train
09856915,2023-11-30,2024-11-30,train,time_train
09856915,2024-11-30,2025-11-30,train,time_train
09857071,2024-11-30,2025-11-30,train,time_train
09857310,2023-11-30,2024-11-30,train,time_train
09857691,2023-11-30,2024-11-30,train,time_train
09858006,2024-11-30,2025-11-30,train,time_train
09858084,2023-11-30,2024-11-30,train,time_train
09858210,2024-10-31,2025-10-31,test,time_train
09858530,2023-11-30,2024-11-30,train,time_train
09858530,2024-11-30,2025-11-30,train,time_train
09858921,2023-11-30,2024-10-31,train,time_train
09858940,2024-03-31,2025-03-31,train,time_train
09859024,2024-03-31,2025-03-31,test,time_train
09859024,2025-03-31,2026-01-31,test,time_train
09859151,2023-11-30,2024-11-30,train,time_train
09859250,2023-11-30,2024-11-30,train,time_train
09859321,2024-03-31,2025-03-31,train,time_train
09859417,2024-03-31,2025-03-31,train,time_train
09859476,2024-03-31,2025-03-31,train,time_train
09859536,2023-11-30,2024-11-30,train,time_train
09859597,2024-11-30,2025-11-30,train,time_train
09859828,2025-03-31,2026-03-31,train,time_test
09859857,2023-12-31,2024-12-31,train,time_train
09859934,2023-11-30,2024-11-30,train,time_train
09860052,2023-11-30,2024-11-30,train,time_train
09860052,2024-11-30,2025-11-30,train,time_train
09860331,2023-11-30,2024-11-30,train,time_train
09860375,2023-10-31,2024-10-31,train,time_train
09860394,2023-12-31,2024-12-31,test,time_train
09860518,2023-11-30,2024-11-30,train,time_train
09860518,2024-11-30,2025-11-30,train,time_train
09860610,2023-11-30,2024-11-30,train,time_train
09860782,2023-11-30,2024-11-30,train,time_train
09860782,2024-11-30,2025-11-30,train,time_train
09860807,2024-11-30,2025-11-30,train,time_train
09860919,2024-11-30,2025-11-30,train,time_train
09861045,2024-11-30,2025-11-30,train,time_train
09861076,2023-11-30,2024-11-30,train,time_train
09861200,2024-03-31,2025-03-31,train,time_train
09861540,2023-11-30,2024-11-30,test,time_train
09861934,2023-11-29,2024-11-29,test,time_train
09862129,2024-11-30,2025-11-30,train,time_test
09862486,2023-11-30,2024-11-30,test,time_train
09862497,2024-06-30,2025-06-30,test,time_test
09862587,2024-03-31,2025-03-31,train,time_train
09863311,2023-11-30,2024-11-30,train,time_train
09863338,2023-11-29,2024-11-29,train,time_train
09863413,2023-11-30,2024-11-30,test,time_train
09863413,2024-11-30,2025-11-30,test,time_train
09863420,2023-12-31,2024-12-31,train,time_train
09863554,2024-01-31,2025-01-31,train,time_train
09863625,2024-03-31,2025-03-31,train,time_train
09863625,2025-03-31,2026-03-31,train,time_train
09864062,2023-11-30,2024-11-30,train,time_train
09864369,2024-11-30,2025-11-30,train,time_train
09865053,2024-03-31,2025-03-31,train,time_train
09865112,2024-08-30,2025-08-30,train,time_test
09865237,2024-03-31,2025-03-31,train,time_train
09865267,2023-11-29,2024-11-29,test,time_train
09865267,2024-11-29,2025-11-29,test,time_train
09865544,2025-04-05,2026-04-05,train,time_test
09865564,2023-11-30,2024-11-30,train,time_train
09865598,2024-04-30,2025-04-30,train,time_train
09866330,2023-11-30,2024-11-30,train,time_train
09866765,2023-12-31,2024-12-31,train,time_train
09867287,2023-11-30,2024-11-30,train,time_train
09867287,2024-11-30,2025-11-30,train,time_train
09867339,2023-12-31,2024-12-31,train,time_train
09867352,2023-11-10,2024-11-10,test,time_train
09867533,2023-11-30,2024-11-30,test,time_train
09867629,2023-11-30,2024-11-30,train,time_train
09867901,2023-10-31,2024-10-31,train,time_train
09867986,2023-11-30,2024-11-30,test,time_train
09868066,2024-03-31,2025-03-31,test,time_train
09868457,2023-11-30,2024-11-30,train,time_train
09868551,2024-03-31,2025-03-31,test,time_train
09868959,2023-11-30,2024-11-30,train,time_train
09869691,2023-11-30,2024-11-30,train,time_train
09869918,2024-03-31,2025-03-31,test,time_train
09870045,2024-01-31,2025-01-31,train,time_train
09870437,2023-11-30,2024-11-30,test,time_train
09870523,2024-03-31,2025-03-31,train,time_train
09870709,2023-12-31,2024-12-31,train,time_train
09870890,2023-11-30,2024-11-30,train,time_train
09870890,2024-11-30,2025-11-30,train,time_train
09871167,2024-03-31,2025-03-31,train,time_train
09871234,2023-11-30,2024-11-30,train,time_train
09871840,2024-03-31,2025-03-31,test,time_train
09871855,2023-11-30,2024-11-30,test,time_train
09872045,2023-11-30,2024-11-30,train,time_train
09872079,2023-12-31,2024-12-31,train,time_train
09872164,2025-03-31,2026-03-31,train,time_test
09872190,2023-11-30,2024-11-30,train,time_train
09873021,2024-11-15,2025-11-15,train,time_train
09873359,2024-06-30,2025-06-30,train,time_train
09873668,2024-04-30,2025-04-30,train,time_train
09873810,2024-11-30,2025-11-30,train,time_train
09873834,2024-11-30,2025-11-30,test,time_train
09873937,2024-03-31,2025-03-31,train,time_train
09874644,2023-11-30,2024-11-30,train,time_train
09874655,2023-11-30,2024-11-30,test,time_train
09874655,2024-11-30,2025-11-30,test,time_train
09874861,2023-11-30,2024-11-30,train,time_train
09875005,2024-03-31,2025-03-31,train,time_train
09875064,2023-12-31,2024-12-31,train,time_train
09875080,2024-04-30,2025-04-30,test,time_train
09875167,2023-11-30,2024-11-30,test,time_train
09875321,2023-11-30,2024-11-30,train,time_train
09875600,2023-11-30,2024-11-30,train,time_train
09875652,2023-11-30,2024-11-30,test,time_train
09875691,2023-11-30,2024-11-30,train,time_train
09875719,2024-05-31,2025-05-31,train,time_train
09875729,2024-05-31,2025-05-31,train,time_train
09875752,2023-11-30,2024-11-30,test,time_train
09875759,2023-11-30,2024-11-30,train,time_train
09876060,2022-11-29,2023-11-29,test,time_train
09876060,2023-11-29,2024-11-29,test,time_train
09876068,2023-12-31,2024-12-31,train,time_train
09876110,2024-09-30,2025-09-30,test,time_train
09876991,2023-11-30,2024-11-30,test,time_train
09877141,2023-11-30,2025-03-31,train,time_train
09877389,2023-11-30,2024-11-30,train,time_train
09877473,2024-03-31,2025-03-31,train,time_train
09878030,2024-03-31,2025-03-31,train,time_train
09878360,2023-11-30,2024-11-30,test,time_train
09878437,2024-07-31,2025-07-31,train,time_train
09878923,2023-11-30,2024-11-30,train,time_train
09879126,2023-11-30,2024-11-30,test,time_train
09879126,2024-11-30,2025-11-30,test,time_train
09879133,2024-03-31,2025-03-31,train,time_train
09879139,2024-11-30,2025-11-30,train,time_train
09879211,2024-11-30,2025-11-30,test,time_train
09879353,2024-02-29,2025-02-28,train,time_train
09879355,2023-11-30,2024-11-30,test,time_train
09879355,2024-11-30,2025-11-30,test,time_train
09879996,2023-11-30,2024-11-30,train,time_train
09880244,2023-11-30,2024-11-30,train,time_train
09880247,2023-11-30,2024-11-30,train,time_train
09880283,2023-12-31,2024-12-31,train,time_train
09880285,2023-11-30,2024-11-30,train,time_train
09880339,2023-10-31,2024-10-31,test,time_train
09880339,2024-10-31,2025-10-31,test,time_train
09880402,2023-11-30,2024-11-30,train,time_train
09880903,2023-11-30,2024-11-30,train,time_train
09881567,2024-11-30,2025-11-30,test,time_train
09881593,2024-11-30,2025-11-30,train,time_train
09881641,2024-01-31,2025-01-31,train,time_train
09882177,2023-11-30,2024-11-30,train,time_train
09882205,2022-11-30,2023-11-30,train,time_train
09882205,2023-11-30,2024-11-30,train,time_train
09882291,2024-04-30,2025-04-30,train,time_train
09882433,2024-11-30,2025-11-30,train,time_train
09882463,2023-12-31,2024-12-31,test,time_train
09882463,2024-12-31,2025-12-31,test,time_train
09882907,2023-11-30,2024-11-30,train,time_train
09882920,2023-12-31,2024-12-31,train,time_train
09883090,2024-03-31,2025-03-31,test,time_train
09883214,2024-03-31,2025-03-31,test,time_train
09883298,2023-11-30,2024-11-30,test,time_train
09883373,2024-04-30,2025-04-30,train,time_train
09883407,2023-11-30,2024-11-30,train,time_train
09883442,2023-11-30,2024-11-30,train,time_train
09883506,2024-11-30,2025-11-30,train,time_train
09883604,2023-11-30,2024-11-30,train,time_train
09883769,2024-03-31,2025-03-31,test,time_train
09884005,2024-03-31,2025-03-31,train,time_train
09884013,2024-02-28,2025-02-28,train,time_train
09884013,2025-02-28,2026-02-28,train,time_train
09884103,2024-07-31,2025-07-31,train,time_train
09884233,2024-11-30,2025-11-30,train,time_train
09884324,2023-11-30,2024-11-30,test,time_train
09884414,2024-03-31,2025-03-31,test,time_train
09884621,2023-11-30,2024-11-30,train,time_train
09884909,2023-11-30,2024-11-30,test,time_train
09884997,2023-11-30,2024-11-30,train,time_train
09885344,2023-12-31,2024-12-31,train,time_train
09885358,2024-11-30,2025-11-30,test,time_train
09885653,2023-11-30,2024-11-30,train,time_train
09885653,2024-11-30,2025-11-30,train,time_train
09885676,2023-11-30,2024-11-30,train,time_train
09885679,2024-09-30,2025-09-30,train,time_test
09885750,2023-11-30,2024-11-30,train,time_train
09885931,2023-11-28,2024-11-28,train,time_train
09886135,2024-03-31,2025-03-31,train,time_train
09886158,2024-03-31,2025-03-31,train,time_train
09886456,2023-11-30,2024-11-30,test,time_train
09886465,2024-12-31,2025-12-31,train,time_test
09886477,2024-11-30,2025-11-30,train,time_train
09886576,2024-11-30,2025-11-30,train,time_train
09886591,2023-11-30,2024-11-30,train,time_train
09886785,2024-11-30,2025-11-30,train,time_train
09886976,2024-01-31,2025-01-31,test,time_train
09887517,2023-12-31,2024-12-31,test,time_train
09887806,2023-12-31,2024-12-31,train,time_train
09887854,2023-11-30,2024-11-30,train,time_train
09888006,2023-11-30,2024-11-30,test,time_train
09888139,2023-11-30,2024-11-30,train,time_train
09888167,2023-11-28,2024-11-28,train,time_train
09888208,2023-11-30,2024-11-30,train,time_train
09888362,2024-03-31,2025-03-31,train,time_train
09888445,2023-12-31,2024-12-31,train,time_train
09888445,2024-12-31,2025-12-31,train,time_train
09888947,2024-10-31,2025-10-31,train,time_train
09889405,2024-10-31,2025-10-31,train,time_test
09889430,2023-11-30,2024-11-30,train,time_train
09889551,2023-12-31,2024-12-31,train,time_train
09889725,2023-11-30,2024-11-30,train,time_train
09889845,2024-01-31,2025-01-31,train,time_train
09890084,2024-03-31,2025-03-31,train,time_train
09890405,2023-11-30,2024-11-30,train,time_train
09890444,2024-12-31,2025-12-31,test,time_test
09890687,2023-11-30,2024-11-30,train,time_train
09890710,2024-06-30,2025-06-30,train,time_train
09890726,2023-11-30,2024-11-30,train,time_train
09890726,2024-11-30,2025-11-30,train,time_train
09890974,2023-11-30,2024-11-30,train,time_train
09891743,2023-11-30,2024-11-30,train,time_train
09891841,2023-11-30,2024-11-30,train,time_train
09891978,2023-11-30,2024-11-30,train,time_train
09892030,2024-11-30,2025-11-30,train,time_train
09892173,2024-11-30,2025-11-30,train,time_test
09892204,2023-11-30,2024-11-30,train,time_train
09892321,2023-11-30,2024-11-30,train,time_train
09892329,2023-12-31,2024-12-31,train,time_train
09892398,2023-11-30,2024-11-30,train,time_train
09892508,2024-03-31,2025-03-31,train,time_train
09892711,2024-03-31,2025-03-31,train,time_train
09892818,2023-11-30,2024-11-30,train,time_train
09893096,2023-12-31,2024-12-31,train,time_train
09893142,2024-06-30,2025-06-30,train,time_test
09893298,2024-09-30,2025-09-30,train,time_test
09893494,2024-03-31,2025-03-31,train,time_train
09893689,2024-12-31,2025-12-31,train,time_train
09893828,2024-12-31,2025-12-31,test,time_train
09893877,2024-02-29,2025-02-28,train,time_train
09893995,2023-12-31,2024-12-31,train,time_train
09894084,2023-12-31,2024-12-31,train,time_train
09894149,2023-11-30,2024-11-30,train,time_train
09894251,2023-11-30,2024-11-30,train,time_train
09894251,2024-11-30,2025-11-30,train,time_train
09894486,2024-11-30,2025-11-30,train,time_train
09894582,2023-11-30,2024-11-30,train,time_train
09894779,2023-12-31,2024-12-31,test,time_train
09894948,2023-12-31,2024-12-31,train,time_train
09895204,2023-11-30,2024-11-30,test,time_train
09895260,2024-03-31,2025-03-31,train,time_train
09895350,2023-11-30,2024-11-30,train,time_train
09895350,2024-11-30,2025-11-30,train,time_train
09895397,2024-06-30,2025-06-30,train,time_train
09895482,2024-12-31,2025-12-31,train,time_train
09895552,2023-12-29,2024-12-29,train,time_train
09895705,2023-12-31,2024-12-31,train,time_train
09895888,2023-12-31,2024-12-31,test,time_train
09895932,2024-03-31,2025-03-31,train,time_train
09895991,2023-12-31,2024-12-31,train,time_train
09896352,2023-12-31,2024-12-31,train,time_train
09896505,2023-12-31,2024-12-31,train,time_train
09896952,2024-11-30,2025-11-30,train,time_train
09897033,2023-12-31,2024-12-31,train,time_train
09897033,2024-12-31,2025-12-31,train,time_train
09897102,2023-12-31,2024-12-31,test,time_train
09897331,2024-12-31,2025-12-31,train,time_train
09897809,2023-12-31,2024-12-31,train,time_train
09898075,2023-12-31,2024-12-31,train,time_train
09898101,2024-03-31,2025-03-31,train,time_train
09898329,2023-12-31,2024-12-31,test,time_train
09898660,2023-12-31,2024-12-31,train,time_train
09898775,2023-12-31,2024-12-31,test,time_train
09898777,2023-12-31,2025-01-31,test,time_train
09898822,2023-12-31,2024-12-31,test,time_train
09898924,2024-03-31,2025-03-31,train,time_train
09898960,2023-12-31,2024-12-31,train,time_train
09898967,2023-12-31,2024-12-31,train,time_train
09899235,2023-12-31,2024-12-31,test,time_train
09899408,2023-12-31,2024-12-31,train,time_train
09899408,2024-12-31,2025-12-31,train,time_train
09899453,2023-12-31,2024-12-31,train,time_train
09899554,2024-03-31,2025-03-31,train,time_train
09899612,2024-12-31,2025-12-31,test,time_train
09899748,2025-05-31,2026-05-31,test,time_test
09899883,2024-12-31,2025-12-31,train,time_test
09899909,2024-02-29,2024-12-31,train,time_train
09900050,2023-12-31,2024-12-31,train,time_train
09900086,2024-12-31,2025-12-31,test,time_train
09900159,2023-11-30,2024-11-30,train,time_train
09900238,2024-03-31,2025-03-31,train,time_train
09900257,2024-12-31,2025-12-31,train,time_test
09900766,2023-12-31,2024-12-31,test,time_train
09900770,2023-12-31,2024-12-31,train,time_train
09900823,2023-12-31,2024-12-31,train,time_train
09900889,2024-10-31,2025-10-31,train,time_train
09900928,2023-12-31,2024-12-31,train,time_train
09901137,2024-03-31,2025-03-31,test,time_train
09901532,2023-12-31,2024-12-31,train,time_train
09901596,2023-12-31,2024-12-31,test,time_train
09901596,2024-12-31,2025-12-31,test,time_train
09901712,2023-12-31,2024-12-31,train,time_train
09901889,2023-12-31,2024-12-31,train,time_train
09902083,2023-12-31,2024-12-31,train,time_train
09902083,2024-12-31,2025-12-31,train,time_train
09902205,2024-03-31,2025-03-31,test,time_train
09902529,2024-12-31,2025-12-31,train,time_train
09902542,2023-12-31,2024-12-31,train,time_train
09902778,2024-03-31,2025-03-31,train,time_train
09902808,2024-12-31,2025-12-31,train,time_test
09902814,2023-12-30,2024-12-30,train,time_train
09902915,2024-12-31,2025-12-31,train,time_train
09903051,2024-03-31,2025-03-31,test,time_train
09903383,2023-12-31,2024-12-31,train,time_train
09903385,2024-03-31,2025-03-31,train,time_train
09903415,2023-12-31,2024-12-31,train,time_train
09903467,2024-12-31,2025-12-31,train,time_train
09903474,2024-06-30,2025-06-30,train,time_test
09903574,2023-12-31,2024-12-31,train,time_train
09903574,2024-12-31,2025-12-31,train,time_train
09903605,2023-12-31,2024-12-31,test,time_train
09903916,2023-12-31,2024-12-31,train,time_train
09903916,2024-12-31,2025-12-31,train,time_train
09904145,2024-12-31,2025-12-31,train,time_train
09904448,2023-12-31,2024-12-31,train,time_train
09904630,2023-12-31,2024-12-31,test,time_train
09904770,2023-12-31,2024-12-31,train,time_train
09904782,2024-03-31,2025-03-31,train,time_train
09904892,2023-12-31,2024-12-31,train,time_train
09905023,2023-12-31,2024-12-31,train,time_train
09905236,2023-12-31,2024-12-31,test,time_train
09905717,2023-12-31,2024-12-31,train,time_train
09906176,2023-12-31,2024-12-31,test,time_train
09906525,2024-03-31,2025-03-31,train,time_train
09906537,2023-12-31,2024-12-31,train,time_train
09906887,2023-12-31,2024-12-31,train,time_train
09906938,2024-03-31,2025-03-31,train,time_train
09907185,2024-12-31,2025-12-31,train,time_test
09907248,2023-12-31,2024-12-31,test,time_train
09907255,2023-12-31,2024-12-31,train,time_train
09907496,2024-03-31,2025-03-31,train,time_train
09907701,2023-12-31,2024-12-31,train,time_train
09907727,2024-03-31,2025-03-31,train,time_train
09907864,2023-12-31,2024-12-31,train,time_train
09907922,2024-03-31,2025-03-31,train,time_train
09908045,2023-12-31,2024-12-31,train,time_train
09908149,2024-03-31,2025-03-31,train,time_train
09908222,2023-12-30,2024-12-30,train,time_train
09908610,2023-12-31,2024-12-31,train,time_train
09908726,2023-12-31,2024-12-31,train,time_train
09908745,2023-12-31,2024-12-31,train,time_train
09908846,2024-01-31,2025-01-31,train,time_train
09909517,2023-12-31,2024-12-31,train,time_train
09910106,2023-12-31,2024-12-31,train,time_train
09910231,2023-12-31,2024-12-31,test,time_train
09910618,2023-12-31,2024-12-31,train,time_train
09910896,2024-12-31,2025-12-31,train,time_train
09911330,2023-12-31,2024-12-31,train,time_train
09911566,2023-12-31,2024-12-31,test,time_train
09911660,2023-12-31,2024-12-31,train,time_train
09911675,2023-12-31,2024-12-31,train,time_train
09912185,2023-12-31,2024-12-31,train,time_train
09912201,2024-03-31,2025-03-31,train,time_train
09912377,2023-12-31,2024-12-31,train,time_train
09912585,2023-12-31,2024-12-31,test,time_train
09912585,2024-12-31,2025-12-31,test,time_train
09912598,2023-12-31,2024-12-31,train,time_train
09912667,2024-03-31,2025-03-31,train,time_train
09912846,2024-03-31,2025-03-31,train,time_train
09912915,2023-12-31,2024-12-31,test,time_train
09913202,2024-03-31,2025-03-31,train,time_train
09913239,2024-03-31,2025-03-31,train,time_train
09913325,2023-12-31,2024-12-31,train,time_train
09913325,2024-12-31,2025-12-31,train,time_train
09913431,2023-12-31,2024-12-31,train,time_train
09913469,2024-03-31,2025-03-31,train,time_train
09913630,2023-12-31,2024-12-31,train,time_train
09913695,2023-12-30,2024-12-28,train,time_train
09914147,2023-12-31,2024-12-31,train,time_train
09914439,2023-12-31,2024-12-31,train,time_train
09914907,2023-11-30,2024-11-30,test,time_train
09914907,2024-11-30,2025-11-30,test,time_train
09915070,2023-12-31,2024-12-31,test,time_train
09915134,2024-03-31,2025-03-31,train,time_train
09915134,2025-03-31,2026-03-31,train,time_train
09915283,2023-12-31,2024-12-31,train,time_train
09915318,2023-11-30,2024-11-30,train,time_train
09915340,2023-12-31,2025-04-30,train,time_train
09915505,2024-03-31,2025-03-31,train,time_train
09915505,2025-03-31,2026-03-20,train,time_train
09915739,2023-12-31,2024-12-31,train,time_train
09915766,2024-12-31,2025-12-31,test,time_train
09915817,2023-12-31,2024-12-31,train,time_train
09916036,2023-12-31,2024-12-31,train,time_train
09916106,2023-12-31,2024-12-31,train,time_train
09916181,2024-08-31,2025-08-31,train,time_test
09916412,2023-12-31,2024-12-31,train,time_train
09916634,2023-12-31,2024-12-31,test,time_train
09916634,2024-12-31,2025-12-31,test,time_train
09916691,2023-12-31,2024-12-31,test,time_train
